date,stock_id,percent,people,unit
2026-09-11,6276,50.910000000000004,3,11223830
2026-09-11,6277,57.86,44,69157629
2026-09-11,6278,62.41,89,182578535
2026-09-11,6279,47.36,38,56396094
2026-09-11,6280,99.95,1,65459517
2026-09-11,6281,55.86,36,55422817
2026-09-11,6282,40.830000000000005,107,349663529
2026-09-11,6283,62.81,21,92731112
2026-09-11,6284,48.98,16,72998330
2026-09-11,6285,63.09,106,305100818
2026-09-11,6287,94.0,7,114177823
2026-09-11,6289,0.0,0,0
2026-09-11,6290,39.39,53,66860320
2026-09-11,6291,62.85,5,26398251
2026-09-11,6292,46.87,8,21849716
2026-09-11,6293,0.0,0,0
2026-09-11,6294,37.29,4,9714911
2026-09-11,6295,22.33,1,421634
2026-09-11,6296,0.0,0,0
2026-09-11,6297,99.9,1,13129198
2026-09-11,6299,98.35,1,25154338
2026-09-11,6402,64.00999999999999,24,37276176
2026-09-11,6403,41.54,1,6369110
2026-09-11,6404,67.09,5,16342729
2026-09-11,6405,52.39,24,34483010
2026-09-11,6406,58.18,5,20743917
2026-09-11,6407,37.33,18,28060056
2026-09-11,6409,66.28,37,58505948
2026-09-11,6411,34.58,32,34428346
2026-09-11,6412,77.96000000000001,45,312553342
2026-09-11,6414,62.76,57,98667848
2026-09-11,6415,79.57,163,310464095
2026-09-11,6416,49.28,18,36155902
2026-09-11,6417,67.93,20,28723574
2026-09-11,6418,57.379999999999995,10,19815563
2026-09-11,6419,39.980000000000004,4,5262365
2026-09-11,6423,40.67,12,12617574
2026-09-11,6425,42.57000000000001,14,21882503
2026-09-11,6426,50.46,11,19440527
2026-09-11,6427,100.0,1,56998677
2026-09-11,6428,91.64,3,16204735
2026-09-11,6429,38.120000000000005,5,3530082
2026-09-11,6431,70.85,21,69016252
2026-09-11,6432,31.05,11,12476473
2026-09-11,6434,85.19,21,394993165
2026-09-11,6435,51.59,4,19331891
2026-09-11,6436,98.56,1,17921525
2026-09-11,6437,65.0,19,21002715
2026-09-11,6438,34.540000000000006,23,28407300
2026-09-11,6441,45.95,7,24506791
2026-09-11,6442,56.22,35,46009673
2026-09-11,6443,16.55,42,84968700
2026-09-11,6446,56.57,159,239061094
2026-09-11,6449,71.42999999999999,26,65655051
2026-09-11,6451,65.57,17,77290260
2026-09-11,6452,39.22,24,39295392
2026-09-11,6453,0.0,0,0
2026-09-11,6455,68.47999999999999,16,25409235
2026-09-11,6456,49.99,47,169009366
2026-09-11,6458,65.25,6,17483193
2026-09-11,6461,60.05,19,66270427
2026-09-11,6462,30.84,19,28159606
2026-09-11,6464,85.81,44,114948374
2026-09-11,6465,63.38,13,37450163
2026-09-11,6467,32.19,13,16881406
2026-09-11,6468,98.62,1,11908580
2026-09-11,6469,47.56,31,75704341
2026-09-11,6470,41.73,2,15732927
2026-09-11,6471,0.0,0,0
2026-09-11,6472,56.45,35,72298483
2026-09-11,6473,77.08,26,46260556
2026-09-11,6474,67.26,29,35340448
2026-09-11,6475,73.13,12,25443151
2026-09-11,6477,40.79,20,50624734
2026-09-11,6479,86.78999999999999,9,49743233
2026-09-11,6481,96.00999999999999,6,26121892
2026-09-11,6482,67.6,8,19358223
2026-09-11,6483,43.71,34,29221990
2026-09-11,6484,100.0,1,25000000
2026-09-11,6485,25.62,10,12143981
2026-09-11,6486,43.11,5,21942600
2026-09-11,6488,77.12,98,368806138
2026-09-11,6489,62.980000000000004,18,17933233
2026-09-11,6490,70.61999999999999,10,27375474
2026-09-11,6491,65.71,27,51265360
2026-09-11,6492,39.02,25,44850643
2026-09-11,6493,80.37,9,24151999
2026-09-11,6494,16.81,8,5311645
2026-09-11,6495,52.589999999999996,39,90506153
2026-09-11,6496,65.96000000000001,9,31198962
2026-09-11,6497,97.19,5,184631605
2026-09-11,6498,67.53999999999999,18,32071194
2026-09-11,6499,41.56,13,40320084
2026-09-11,6502,90.96,1,7930713
2026-09-11,6503,80.41,3,9659856
2026-09-11,6504,70.73,23,51360527
2026-09-11,6505,95.91,191,9138317850
2026-09-11,6506,60.97,39,50223158
2026-09-11,6508,61.95,16,53617493
2026-09-11,6509,37.31,50,73711846
2026-09-11,6510,54.56999999999999,10,17975423
2026-09-11,6511,72.03,24,43228928
2026-09-11,6512,36.03,10,9108794
2026-09-11,6515,48.16,15,17572538
2026-09-11,6516,52.71,14,29701533
2026-09-11,6517,21.240000000000002,5,6498032
2026-09-11,6518,84.47999999999999,12,28164334
2026-09-11,6523,63.08,8,28418005
2026-09-11,6525,67.53,25,87182191
2026-09-11,6526,78.71,16,131883402
2026-09-11,6527,44.98,7,11454367
2026-09-11,6529,71.81,7,9121241
2026-09-11,6530,15.370000000000001,5,5191047
2026-09-11,6531,65.53,63,106972168
2026-09-11,6532,36.57,17,13698653
2026-09-11,6533,19.93,6,10100606
2026-09-11,6534,83.8,32,86168732
2026-09-11,6535,64.42,37,108147323
2026-09-11,6536,74.31,9,19566576
2026-09-11,6538,52.39,24,21037645
2026-09-11,6539,85.23,10,20756987
2026-09-11,6540,99.05,3,218374577
2026-09-11,6541,70.91999999999999,42,188149179
2026-09-11,6542,84.71,14,35591859
2026-09-11,6543,66.94,29,41414559
2026-09-11,6545,44.15,7,9751106
2026-09-11,6546,40.97,14,27401981
2026-09-11,6547,35.56,68,121607732
2026-09-11,6548,87.26,90,829677897
2026-09-11,6549,31.340000000000003,28,25124290
2026-09-11,6550,76.55,81,685141960
2026-09-11,6551,83.69,11,60095270
2026-09-11,6552,58.37,7,48456950
2026-09-11,6555,69.50999999999999,17,82906836
2026-09-11,6556,77.41,12,22262720
2026-09-11,6558,41.81,11,39225756
2026-09-11,6559,52.92,11,12275632
2026-09-11,6560,40.51,7,13161430
2026-09-11,6561,72.99,12,56914634
2026-09-11,6562,52.76,10,62364985
2026-09-11,6563,32.870000000000005,12,9780343
2026-09-11,6564,64.97,11,46882821
2026-09-11,6565,40.17,9,10907320
2026-09-11,6566,84.51,6,27176138
2026-09-11,6567,88.53999999999999,30,91082879
2026-09-11,6568,41.92,8,12913869
2026-09-11,6569,68.08,9,29158896
2026-09-11,6570,43.5,14,16151067
2026-09-11,6572,68.77,15,71296423
2026-09-11,6573,64.22,15,51711469
2026-09-11,6574,79.56,8,17496894
2026-09-11,6575,54.400000000000006,18,73628675
2026-09-11,6576,67.72,37,106756228
2026-09-11,6577,74.0,7,44452556
2026-09-11,6578,64.3,20,46271554
2026-09-11,6579,84.21000000000001,15,142722171
2026-09-11,6580,57.81,42,64836515
2026-09-11,6581,90.0,18,100167438
2026-09-11,6582,74.25999999999999,12,78860865
2026-09-11,6583,82.44,9,13149542
2026-09-11,6584,74.55,26,53223142
2026-09-11,6585,75.91,9,55072806
2026-09-11,6586,62.31,35,133394101
2026-09-11,6587,100.0,1,17077556
2026-09-11,6588,22.66,5,7868822
2026-09-11,6589,58.28,59,179046586
2026-09-11,6590,56.88,13,14199594
2026-09-11,6591,25.61,8,10542390
2026-09-11,6592,79.88000000000001,62,512798676
2026-09-11,6592A,85.41,15,42707213
2026-09-11,6592B,81.33,17,40676000
2026-09-11,6593,46.15,14,14708369
2026-09-11,6595,80.57,25,40179600
2026-09-11,6596,26.8,6,10189435
2026-09-11,6597,81.16,7,24388662
2026-09-11,6598,53.73,41,55270739
2026-09-11,6599,76.44,4,16057199
2026-09-11,6601,86.86999999999999,5,38835670
2026-09-11,6602,0.0,0,0
2026-09-11,6603,53.43,60,89486328
2026-09-11,6604,84.44,10,36931589
2026-09-11,6605,67.31,41,111664011
2026-09-11,6606,70.66,41,77960342
2026-09-11,6607,81.0,5,7571136
2026-09-11,6608,96.78,8,58072702
2026-09-11,6609,58.57,8,42446570
2026-09-11,6610,81.25,10,167069609
2026-09-11,6611,91.68,1,1344901
2026-09-11,6612,64.89,20,30883524
2026-09-11,6613,59.440000000000005,7,46253725
2026-09-11,6614,74.22,6,59873913
2026-09-11,6615,51.510000000000005,12,11127600
2026-09-11,6616,62.11,10,22014135
2026-09-11,6617,67.57,27,86187945
2026-09-11,6618,29.08,30,30498622
2026-09-11,6620,62.690000000000005,55,104105536
2026-09-11,6621,36.81,10,13077647
2026-09-11,6622,65.34,14,23074849
2026-09-11,6624,74.14,8,16745466
2026-09-11,6625,49.58,15,28751824
2026-09-11,6626,77.35,4,6913191
2026-09-11,6627,77.55,16,21989644
2026-09-11,6629,84.02000000000001,10,32253995
2026-09-11,6633,95.66,1,10646001
2026-09-11,6634,66.22999999999999,25,47227403
2026-09-11,6635,100.0,1,32326000
2026-09-11,6637,59.22,9,15880789
2026-09-11,6638,70.5,7,21155563
2026-09-11,6639,71.43,18,41186056
2026-09-11,6640,65.67,3,18990750
2026-09-11,6641,60.239999999999995,16,21992668
2026-09-11,6642,58.790000000000006,12,21992624
2026-09-11,6643,37.169999999999995,7,15845631
2026-09-11,6645,43.72,24,26620332
2026-09-11,6648,64.82000000000001,21,32423131
2026-09-11,6649,53.45,19,22456128
2026-09-11,6650,80.17,17,24927598
2026-09-11,6651,51.78,18,17923457
2026-09-11,6652,79.07,38,108354896
2026-09-11,6653,95.45,1,5727323
2026-09-11,6654,79.55,12,32593289
2026-09-11,6655,86.08000000000001,24,69376160
2026-09-11,6656,90.33000000000001,4,11046738
2026-09-11,6657,35.480000000000004,27,31528108
2026-09-11,6658,43.15,12,15700993
2026-09-11,6659,80.78,23,69390578
2026-09-11,6660,100.0,1,42627034
2026-09-11,6661,66.05,6,15393809
2026-09-11,6662,47.660000000000004,10,12209931
2026-09-11,6664,54.809999999999995,24,33531409
2026-09-11,6665,65.83,8,29857610
2026-09-11,6666,78.82,9,37357222
2026-09-11,6667,51.04,10,25156633
2026-09-11,6668,54.08,13,57944004
2026-09-11,6669,60.290000000000006,39,113045895
2026-09-11,6670,78.18,64,108989305
2026-09-11,6671,75.17,36,45680455
2026-09-11,6672,32.97,27,27151692
2026-09-11,6673,30.57,4,8156409
2026-09-11,6674,84.27,9,57774440
2026-09-11,6676,61.51,43,104405317
2026-09-11,6677,63.98,13,35861167
2026-09-11,6679,53.07,17,29182509
2026-09-11,6680,72.69999999999999,10,17419979
2026-09-11,6681,0.0,0,0
2026-09-11,6682,53.09,25,80775559
2026-09-11,6683,20.42,5,5630807
2026-09-11,6684,36.46,6,16251883
2026-09-11,6688,73.88,12,14039420
2026-09-11,6689,48.95,25,33294661
2026-09-11,6690,59.88,3,17964993
2026-09-11,6691,67.64,44,82202525
2026-09-11,6692,71.74,16,42228986
2026-09-11,6693,41.08,11,18788151
2026-09-11,6695,49.300000000000004,16,52791157
2026-09-11,6696,63.82000000000001,246,529371029
2026-09-11,6697,66.75,6,18242211
2026-09-11,6698,38.349999999999994,14,25473685
2026-09-11,6699,85.49,16,41743594
2026-09-11,6701,97.98,3,358305811
2026-09-11,6702,79.72999999999999,98,605042815
2026-09-11,6703,51.239999999999995,13,18585574
2026-09-11,6704,45.150000000000006,35,47863644
2026-09-11,6705,73.6,10,13254210
2026-09-11,6706,25.32,19,19904036
2026-09-11,6707,80.07000000000001,15,47250617
2026-09-11,6708,52.06,12,15108315
2026-09-11,6709,64.27,22,44601459
2026-09-11,6712,39.87,23,40085170
2026-09-11,6713,60.25,15,17768186
2026-09-11,6715,76.99000000000001,21,52586341
2026-09-11,6716,35.03,11,10596082
2026-09-11,6717,75.04,13,18713710
2026-09-11,6719,48.4,13,51095156
2026-09-11,6720,58.129999999999995,20,17573030
2026-09-11,6721,50.550000000000004,9,12388050
2026-09-11,6722,76.78999999999999,16,67896215
2026-09-11,6723,58.68,12,17633821
2026-09-11,6724,62.32,2,4424880
2026-09-11,6725,64.52,10,23964766
2026-09-11,6726,100.0,1,17670000
2026-09-11,6727,28.1,12,7560029
2026-09-11,6728,63.32,9,19077261
2026-09-11,6729,47.9,11,13253427
2026-09-11,6730,74.31,20,26994205
2026-09-11,6731,99.44,1,54249491
2026-09-11,6732,49.440000000000005,4,24182895
2026-09-11,6733,48.69,26,65416710
2026-09-11,6734,59.56,15,24202971
2026-09-11,6735,48.61,16,22452003
2026-09-11,6736,93.39,1,2424263
2026-09-11,6737,80.8,23,48523385
2026-09-11,6738,66.86,24,24555818
2026-09-11,6739,57.37,9,13422037
2026-09-11,6741,70.0,38,84429498
2026-09-11,6742,35.08,20,25014802
2026-09-11,6743,63.61,28,95457840
2026-09-11,6744,65.84,7,10141232
2026-09-11,6746,99.59,2,24805196
2026-09-11,6748,35.17,20,25228936
2026-09-11,6749,100.0,1,12500000
2026-09-11,6750,59.09,22,26424515
2026-09-11,6751,64.67,4,14359828
2026-09-11,6752,47.77,19,17749340
2026-09-11,6753,58.9,24,69112376
2026-09-11,6754,83.11,9,54863413
2026-09-11,6755,53.730000000000004,16,21402463
2026-09-11,6756,62.489999999999995,8,43751757
2026-09-11,6757,75.24,30,345811033
2026-09-11,6758,81.83,3,11024696
2026-09-11,6760,100.0,1,8447352
2026-09-11,6761,39.07,9,13662075
2026-09-11,6762,77.6,18,28664432
2026-09-11,6763,61.38,20,112999604
2026-09-11,6764,98.27,2,37542917
2026-09-11,6767,59.29,10,23238250
2026-09-11,6768,81.7,34,163512067
2026-09-11,6770,48.17,563,2272619604
2026-09-11,6771,42.86,17,13371602
2026-09-11,6772,98.74,2,47422263
2026-09-11,6775,62.65,26,68620054
2026-09-11,6776,66.66,14,61069763
2026-09-11,6778,100.0,1,28031800
2026-09-11,6779,100.0,1,44417600
2026-09-11,6780,83.35,12,13731871
2026-09-11,6781,70.03999999999999,8,59836332
2026-09-11,6782,51.62,23,32538310
2026-09-11,6784,51.19,9,9767976
2026-09-11,6785,60.959999999999994,19,40737649
2026-09-11,6786,9.05,5,2792932
2026-09-11,6787,24.84,24,20140965
2026-09-11,6788,22.880000000000003,9,8875994
2026-09-11,6789,72.36,22,230384440
2026-09-11,6790,78.55,24,209904576
2026-09-11,6791,74.26,9,15487038
2026-09-11,6792,53.89,7,25807783
2026-09-11,6793,39.019999999999996,27,29519772
2026-09-11,6794,78.64999999999999,22,50064527
2026-09-11,6796,47.42,13,19082378
2026-09-11,6797,48.78,12,14997552
2026-09-11,6798,73.3,10,14351375
2026-09-11,6799,32.4,9,14152552
2026-09-11,6803,56.33,5,41015069
2026-09-11,6804,64.0,23,30408476
2026-09-11,6805,64.03,26,43913136
2026-09-11,6806,60.24,14,165489537
2026-09-11,6807,81.42,15,43976000
2026-09-11,6808,54.19,19,42201156
2026-09-11,6810,35.36,14,17494082
2026-09-11,6811,65.46000000000001,3,27137933
2026-09-11,6812,41.019999999999996,11,12558044
2026-09-11,6813,62.5,10,14622910
2026-09-11,6814,82.81,14,34681566
2026-09-11,6815,67.2,21,26689760
2026-09-11,6816,70.99,3,8648222
2026-09-11,6817,54.89,1,10110400
2026-09-11,6818,66.5,6,16962572
2026-09-11,6819,55.3,13,18791592
2026-09-11,6820,73.6,5,16380061
2026-09-11,6821,50.67,13,18130475
2026-09-11,6822,100.0,1,36300000
2026-09-11,6823,55.260000000000005,6,16876059
2026-09-11,6824,100.0,1,35590000
2026-09-11,6825,73.37,11,24692364
2026-09-11,6826,74.63999999999999,17,63865827
2026-09-11,6827,62.58,26,49642592
2026-09-11,6829,67.75,6,40097029
2026-09-11,6830,30.3,17,16592896
2026-09-11,6831,57.62,30,38907103
2026-09-11,6832,86.10000000000001,3,22742144
2026-09-11,6833,85.78999999999999,10,49751413
2026-09-11,6834,60.199999999999996,33,53281514
2026-09-11,6835,78.78,27,52137237
2026-09-11,6837,59.15,18,19422768
2026-09-11,6838,61.489999999999995,28,92877309
2026-09-11,6839,80.57000000000001,29,66100026
2026-09-11,6840,54.92999999999999,14,17344318
2026-09-11,6841,47.58,29,45329142
2026-09-11,6842,39.33,7,9102800
2026-09-11,6843,76.73,16,25560740
2026-09-11,6844,63.45,10,23751857
2026-09-11,6846,66.78,7,18078202
2026-09-11,6847,55.89,8,7956005
2026-09-11,6848,52.95,8,7559720
2026-09-11,6849,48.48,12,20334698
2026-09-11,6850,60.59,18,20053868
2026-09-11,6851,100.0,1,55380366
2026-09-11,6854,65.07,32,76593064
2026-09-11,6855,61.33,13,14263912
2026-09-11,6856,83.58,8,23574411
2026-09-11,6857,94.62,1,14408206
2026-09-11,6858,89.89,9,24470353
2026-09-11,6859,64.5,15,26840494
2026-09-11,6861,51.3,3,21348000
2026-09-11,6862,69.81,7,34909000
2026-09-11,6863,75.63,10,56650534
2026-09-11,6864,37.120000000000005,19,14067328
2026-09-11,6865,50.68,7,8031537
2026-09-11,6866,99.73,1,76018376
2026-09-11,6867,86.42,7,21176405
2026-09-11,6868,55.37,14,13874062
2026-09-11,6869,54.75,40,75487201
2026-09-11,6870,75.51,14,21808008
2026-09-11,6872,57.75,28,40863667
2026-09-11,6873,62.17,44,88704962
2026-09-11,6874,53.599999999999994,9,11796196
2026-09-11,6875,61.16,36,79043938
2026-09-11,6876,31.69,24,22361151
2026-09-11,6877,74.42,27,34960598
2026-09-11,6878,88.92999999999999,14,64609338
2026-09-11,6879,89.17,8,23596520
2026-09-11,6881,57.92,4,8690743
2026-09-11,6882,59.08,14,13710786
2026-09-11,6883,87.72,28,66908433
2026-09-11,6884,73.00999999999999,3,13428354
2026-09-11,6885,35.94,38,47870976
2026-09-11,6886,90.03,5,28641842
2026-09-11,6887,91.81,20,68141512
2026-09-11,6890,92.24,18,230891280
2026-09-11,6891,77.08,30,154713888
2026-09-11,6892,56.86,41,53480450
2026-09-11,6894,61.02,11,14532896
2026-09-11,6895,61.050000000000004,9,20824014
2026-09-11,6897,100.0,1,2372335
2026-09-11,6898,59.190000000000005,10,17179213
2026-09-11,6899,80.06,19,33947232
2026-09-11,6901,82.55,46,705067259
2026-09-11,6902,70.35,15,25018119
2026-09-11,6903,68.08000000000001,16,45401518
2026-09-11,6904,79.9,8,14783155
2026-09-11,6905,100.0,2,63912429
2026-09-11,6906,57.89,13,19418921
2026-09-11,6907,65.94,8,41262329
2026-09-11,6908,86.39,2,32121643
2026-09-11,6909,37.96,25,25627884
2026-09-11,6910,57.02,8,17407864
2026-09-11,6911,61.89,11,13620140
2026-09-11,6912,77.07000000000001,28,111008255
2026-09-11,6913,54.94,17,24097587
2026-09-11,6914,72.13,17,47779057
2026-09-11,6915,88.44,11,31220977
2026-09-11,6916,78.99000000000001,18,53328789
2026-09-11,6917,43.449999999999996,22,24030239
2026-09-11,6918,49.129999999999995,17,16991703
2026-09-11,6919,73.41,318,1143666983
2026-09-11,6920,63.559999999999995,36,131764932
2026-09-11,6921,78.02,11,25018764
2026-09-11,6922,62.9,9,17082410
2026-09-11,6923,69.71,37,63068490
2026-09-11,6924,82.21,6,16957500
2026-09-11,6925,60.48,9,12099512
2026-09-11,6926,80.72,25,40207227
2026-09-11,6927,67.96,14,25991904
2026-09-11,6928,79.69,11,68543757
2026-09-11,6929,89.57,6,40391901
2026-09-11,6930,100.0,1,90000000
2026-09-11,6931,70.06,40,46358749
2026-09-11,6932,80.5,79,348367016
2026-09-11,6933,66.62,10,28320458
2026-09-11,6934,65.99,15,23847465
2026-09-11,6935,82.34,13,30804164
2026-09-11,6936,76.2,20,55483108
2026-09-11,6937,64.14,25,43409961
2026-09-11,6938,67.45,6,8480583
2026-09-11,6939,63.09,11,22336662
2026-09-11,6940,54.31,109,174151628
2026-09-11,6942,100.0,1,43176880
2026-09-11,6943,100.0,1,194250000
2026-09-11,6944,54.65,43,54510736
2026-09-11,6945,62.82,27,61337937
2026-09-11,6946,93.89999999999999,34,304098090
2026-09-11,6947,70.3,31,74636418
2026-09-11,6949,93.5,180,1226673153
2026-09-11,6950,95.89,27,165847231
2026-09-11,6951,66.23,4,34444223
2026-09-11,6952,86.86000000000001,18,59373960
2026-09-11,6953,63.56,6,19079270
2026-09-11,6954,100.0,1,62918043
2026-09-11,6955,60.3,11,14955142
2026-09-11,6957,73.16,27,40815571
2026-09-11,6958,94.16,28,377943425
2026-09-11,6958A,83.86,7,33545234
2026-09-11,6959,40.760000000000005,12,15969669
2026-09-11,6961,44.45,6,11932043
2026-09-11,6962,52.3,76,257656761
2026-09-11,6963,87.86,3,14034478
2026-09-11,6965,92.43,19,144514038
2026-09-11,6967,65.44,16,19901280
2026-09-11,6968,57.790000000000006,17,28584776
2026-09-11,6969,54.010000000000005,15,23693711
2026-09-11,6971,73.78,16,28538196
2026-09-11,6972,83.82,9,19226244
2026-09-11,6973,67.46000000000001,20,27538867
2026-09-11,6976,80.58,109,469735716
2026-09-11,6977,39.12,8,5478291
2026-09-11,6978,98.31,3,29764005
2026-09-11,6979,59.53,4,7145005
2026-09-11,6980,77.53999999999999,6,23266897
2026-09-11,6982,63.980000000000004,14,26082000
2026-09-11,6983,43.489999999999995,9,7840301
2026-09-11,6984,56.57,14,10885985
2026-09-11,6985,100.0,1,9202274136
2026-09-11,6986,49.26,20,25695731
2026-09-11,6987,90.44,34,203050559
2026-09-11,6988,78.61,21,37425971
2026-09-11,6990,82.85,17,53210272
2026-09-11,6991,100.0,1,42991875
2026-09-11,6992,72.83000000000001,19,18719887
2026-09-11,6993,100.0,1,19054500
2026-09-11,6994,45.42,20,33703543
2026-09-11,6995,45.64,13,12327969
2026-09-11,6996,61.03,5,25692333
2026-09-11,6997,82.25999999999999,3,18181000
2026-09-11,6999,77.34,16,17882592
2026-09-11,7402,34.35,9,12123438
2026-09-11,7415,61.699999999999996,18,18640060
2026-09-11,7418,96.14,6,26493333
2026-09-11,7419,49.58,15,19839152
2026-09-11,7421,0.0,0,0
2026-09-11,7422,82.48,3,19199110
2026-09-11,7426,100.0,1,34040272
2026-09-11,7427,31.18,19,16854753
2026-09-11,7443,82.47,11,18146801
2026-09-11,7452,87.89,1,1757835
2026-09-11,7455,82.75,8,21105982
2026-09-11,7507,78.25,31,79909355
2026-09-11,7516,36.6,7,7069616
2026-09-11,7530,54.72,14,25456077
2026-09-11,7547,73.11,10,24834324
2026-09-11,7551,56.65,5,6856756
2026-09-11,7555,87.67,5,24834433
2026-09-11,7556,64.38,10,18799041
2026-09-11,7558,52.370000000000005,12,9755175
2026-09-11,7561,60.629999999999995,7,18244086
2026-09-11,7562,76.4,10,17406513
2026-09-11,7566,66.92,50,106932865
2026-09-11,7570,100.0,1,18588888
2026-09-11,7575,52.099999999999994,16,15635352
2026-09-11,7578,64.55,27,38796584
2026-09-11,7583,88.28999999999999,13,21722828
2026-09-11,7584,71.21000000000001,6,11726962
2026-09-11,7590,82.39,32,100848258
2026-09-11,7595,72.13999999999999,27,36416320
2026-09-11,7607,71.91,13,26362217
2026-09-11,7610,50.69,19,29772277
2026-09-11,7631,71.83,10,14470655
2026-09-11,7642,80.03,9,24130592
2026-09-11,7660,100.0,1,40644668
2026-09-11,7669,32.85,12,7230158
2026-09-11,7686,87.81,10,44005656
2026-09-11,7689,84.52,8,49458005
2026-09-11,7702,92.69,10,61184554
2026-09-11,7703,59.05,9,20527400
2026-09-11,7704,59.629999999999995,14,20142146
2026-09-11,7705,68.85,10,45494870
2026-09-11,7706,91.29,1,9129473
2026-09-11,7707,46.49,11,21258650
2026-09-11,7708,63.59,2,16218000
2026-09-11,7709,79.43,8,31065179
2026-09-11,7710,99.01,3,63277375
2026-09-11,7711,61.59,12,44170663
2026-09-11,7712,53.64,15,17472572
2026-09-11,7713,84.76,14,38560660
2026-09-11,7714,66.63,8,13995667
2026-09-11,7715,56.05,12,18369053
2026-09-11,7716,82.50999999999999,9,18570500
2026-09-11,7717,53.290000000000006,11,13235554
2026-09-11,7718,78.39,18,36344796
2026-09-11,7719,20.72,7,7468026
2026-09-11,7720,100.0,1,12470479
2026-09-11,7721,60.81,17,33677669
2026-09-11,7722,85.01,4,60890403
2026-09-11,7723,56.449999999999996,19,28019050
2026-09-11,7724,84.31,12,29836360
2026-09-11,7725,83.73,10,40471393
2026-09-11,7726,87.24000000000001,6,17716431
2026-09-11,7728,57.12,4,7915536
2026-09-11,7729,56.99,31,45996821
2026-09-11,7730,69.86,16,25713121
2026-09-11,7731,71.97000000000001,90,375753641
2026-09-11,7732,88.88999999999999,20,57512601
2026-09-11,7734,71.73,11,20088838
2026-09-11,7735,92.99,8,40302128
2026-09-11,7736,84.69,23,64382622
2026-09-11,7737,77.84,14,23170268
2026-09-11,7738,57.72,17,15797999
2026-09-11,7740,64.33,22,38616404
2026-09-11,7742,68.98,5,45922417
2026-09-11,7743,74.69,23,27258865
2026-09-11,7744,75.4,14,24196200
2026-09-11,7745,71.13,7,12769855
2026-09-11,7746,95.50999999999999,4,34542000
2026-09-11,7747,79.89,6,24105088
2026-09-11,7748,69.41,8,10066335
2026-09-11,7749,45.68,18,21245506
2026-09-11,7750,75.14,33,53990658
2026-09-11,7751,46.67,11,12554061
2026-09-11,7752,86.13,35,172307960
2026-09-11,7753,74.15,4,18541000
2026-09-11,7754,71.17,41,72009877
2026-09-11,7756,70.82000000000001,8,15076215
2026-09-11,7757,59.3,10,14293420
2026-09-11,7758,83.4,3,13427745
2026-09-11,7759,80.98,17,56976804
2026-09-11,7760,65.03,29,42956710
2026-09-11,7761,49.27,10,14242329
2026-09-11,7762,55.32,26,32143398
2026-09-11,7763,82.08000000000001,17,49269375
2026-09-11,7764,81.52,26,48919507
2026-09-11,7765,59.37,3,24153300
2026-09-11,7767,71.24,16,21447699
2026-09-11,7768,64.22999999999999,21,45019936
2026-09-11,7769,67.21,47,120980179
2026-09-11,7770,74.25999999999999,14,22327443
2026-09-11,7771,82.10000000000001,3,16434213
2026-09-11,7772,56.09,5,14864336
2026-09-11,7773,57.45,16,22935623
2026-09-11,7775,100.0,1,89500000
2026-09-11,7776,74.59,15,36637842
2026-09-11,7777,66.28999999999999,26,123716212
2026-09-11,7779,66.94999999999999,7,10783655
2026-09-11,7780,75.55,45,612235352
2026-09-11,7781,73.33000000000001,87,476491079
2026-09-11,7782,75.99,9,17643044
2026-09-11,7783,91.80000000000001,16,57326386
2026-09-11,7784,87.50999999999999,47,164199547
2026-09-11,7785,85.58,13,28535611
2026-09-11,7786,82.11,31,144524331
2026-09-11,7788,69.6,35,55518207
2026-09-11,7789,71.36999999999999,14,15122260
2026-09-11,7790,70.29,15,13066986
2026-09-11,7791,80.08,16,64080731
2026-09-11,7792,69.46000000000001,14,32416831
2026-09-11,7793,100.0,1,15397250
2026-09-11,7794,81.49,7,22820085
2026-09-11,7795,71.23,11,56166254
2026-09-11,7796,58.39,5,13411250
2026-09-11,7797,79.3,11,17644076
2026-09-11,7798,94.72,51,307054210
2026-09-11,7799,79.36,37,126815633
2026-09-11,7801,70.43,3,12890726
2026-09-11,7803,79.31,31,74905988
2026-09-11,7805,70.43,7,23333751
2026-09-11,7806,77.28999999999999,16,22611008
2026-09-11,7808,77.96,3,54579706
2026-09-11,7810,46.800000000000004,6,9480381
2026-09-11,7811,73.2,7,24440416
2026-09-11,7812,61.989999999999995,21,37463034
2026-09-11,7813,42.72,8,8212096
2026-09-11,7814,77.64999999999999,9,34951009
2026-09-11,7815,60.54,7,19969562
2026-09-11,7816,79.18,6,23187863
2026-09-11,7817,100.0,1,130000000
2026-09-11,7818,90.11999999999999,12,151368000
2026-09-11,7819,59.14,2,14941500
2026-09-11,7820,76.86999999999999,12,29041013
2026-09-11,7821,80.7,22,98419746
2026-09-11,7822,68.19,9,31080126
2026-09-11,7823,72.69,14,24347750
2026-09-11,7824,79.88,18,25036896
2026-09-11,7825,40.28,9,10323600
2026-09-11,7826,84.38,9,10127000
2026-09-11,7827,79.23,30,110955939
2026-09-11,7828,65.78,19,26670760
2026-09-11,7829,82.78999999999999,43,82307465
2026-09-11,7830,100.0,1,29800000
2026-09-11,7831,74.55,8,9993228
2026-09-11,7832,92.75,100,538079493
2026-09-11,7833,73.65,20,31684309
2026-09-11,7834,75.03,7,12364488
2026-09-11,7835,69.93,18,32553513
2026-09-11,7836,71.08,20,35194867
